make,model,car,variant,body_type,fuel_type,fuel_system,type,drivetrain,displacement,cylinders,mileage,power,torque,fuel_tank,height,length,width,doors,seats,wheelbase,airbags,keyless_entry,start/stop,12Vpower,Aux,enginemalf_alarm,immobiliser,highspeed_alert,odometer,speedometer,tripmeter,price,cluster
Volkswagen,Vento,Volkswagen Vento,Highline Plus 1.5 (D) Dsg,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,20.64,103.56,250,55.0,1467.0,4390.0,1699.0,4,5,2553.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,18445,2
Volkswagen,Vento,Volkswagen Vento,Gt Line (D),Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,19.91,108.5,250,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1,0,1,1,1,1,1.0,Digital,Analog,1,20293,2
Volkswagen,Vento,Volkswagen Vento,Gt Line (P) Dsg,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,17.21,103.56,175,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1,0,1,1,1,1,1.0,Digital,Analog,1,18445,2
Honda,Brv,Honda Brv,E Petrol,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,4,15.4,117.37,145,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,1,0,0,0,1,1,0.0,Digital,Analog,1,13340,2
Honda,Brv,Honda Brv,S Petrol,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,4,15.4,117.37,145,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,1,0,0,1,0,1,0.0,Digital,Analog,1,14740,2
Honda,Brv,Honda Brv,V Petrol,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,4,15.4,117.37,145,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,16350,2
Honda,Brv,Honda Brv,Vx Petrol,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,4,15.4,117.37,145,42.0,1666.0,4456.0,1735.0,5,7,2662.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,17806,2
Honda,Brv,Honda Brv,V Cvt Petrol,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1497,4,16.0,117.37,145,42.0,1666.0,4456.0,1735.0,5,7,2662.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,18002,2
Honda,Brv,Honda Brv,S Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,21.9,98.63,200,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,16630,2
Honda,Brv,Honda Brv,V Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,21.9,98.63,200,42.0,1666.0,4453.0,1735.0,5,7,2662.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,17834,2
Honda,Brv,Honda Brv,Vx Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,21.9,98.63,200,42.0,1666.0,4456.0,1735.0,5,7,2662.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,19360,2
Mahindra,Thar,Mahindra Thar,Crde,SUV,Diesel,Injection,Manual,4WD,2498,4,13.0,103.56,247,60.0,1930.0,3920.0,1726.0,3,6,2430.0,0,0,0,0,1,0,1,0.0,Analog,Analog,1,13438,2
Mahindra,Thar,Mahindra Thar,700 Special Edition,SUV,Diesel,Injection,Manual,4WD,2498,4,13.0,103.56,247,60.0,1930.0,3920.0,1726.0,3,6,2430.0,0,0,0,1,1,1,1,0.0,,Analog,1,13988,2
Mahindra,Thar,Mahindra Thar,Crde Abs,SUV,Diesel,Injection,Manual,4WD,2498,4,13.0,103.56,247,60.0,1930.0,3920.0,1726.0,3,6,2430.0,0,0,0,1,0,1,1,0.0,,Analog,1,13648,2
Force,Gurkha,Force Gurkha,Xpedition 5 Door,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2596,4,17.0,83.84,230,63.0,2055.0,4342.0,1790.0,5,7,2750.0,0,0,0,0,0,1,0,0.0,Digital,Analog,0,13986,2
Force,Gurkha,Force Gurkha,Xplorer 3 Door,SUV,Diesel,Injection,Manual,4WD,2596,4,17.0,83.84,230,63.0,2055.0,3992.0,1790.0,3,5,2400.0,0,0,0,0,0,1,0,0.0,Digital,Analog,0,15050,2
Force,Gurkha,Force Gurkha,Xpedition 3 Door,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2596,4,17.0,83.84,230,63.0,2055.0,4342.0,1790.0,5,7,2750.0,0,0,0,0,0,1,0,0.0,Digital,Analog,0,13650,2
Force,Gurkha,Force Gurkha,Xplorer 5 Door,SUV,Diesel,Injection,Manual,4WD,2596,4,17.0,83.84,230,63.0,2055.0,3992.0,1790.0,5,5,2400.0,0,0,0,0,0,1,0,0.0,Digital,Analog,0,17150,2
Maruti Suzuki,Xl6,Maruti Suzuki Xl6,Zeta Mt,MPV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1462,4,19.01,102.58,138,45.0,1700.0,4445.0,1775.0,5,6,2740.0,2,1,1,1,1,1,1,0.0,Digital,"Analog, Digital",1,13785,2
Maruti Suzuki,Xl6,Maruti Suzuki Xl6,Alpha Mt,MPV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1462,4,19.01,102.58,138,45.0,1700.0,4445.0,1775.0,5,6,2740.0,2,1,1,1,1,1,1,0.0,Digital,"Analog, Digital",1,14576,2
Maruti Suzuki,Xl6,Maruti Suzuki Xl6,Zeta At,MPV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1462,4,17.01,102.58,138,45.0,1700.0,4445.0,1775.0,5,6,2740.0,2,1,1,1,1,1,1,0.0,Digital,"Analog, Digital",1,15325,2
Maruti Suzuki,Xl6,Maruti Suzuki Xl6,Alpha At,MPV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1462,4,17.01,102.58,138,45.0,1700.0,4445.0,1775.0,5,6,2740.0,2,1,1,1,1,1,1,0.0,Digital,"Analog, Digital",1,16116,2
Mahindra,Tuv300 Plus,Mahindra Tuv300 Plus,P4,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2179,3,18.49,118.36,280,60.0,1812.0,4400.0,1835.0,5,9,2680.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,13898,2
Mahindra,Tuv300 Plus,Mahindra Tuv300 Plus,P6,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2179,3,18.49,118.36,280,60.0,1812.0,4400.0,1835.0,5,9,2680.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,14415,2
Mahindra,Tuv300 Plus,Mahindra Tuv300 Plus,P8,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2179,3,18.49,118.36,280,60.0,1812.0,4400.0,1835.0,5,9,2680.0,2,1,0,1,0,1,1,0.0,Digital,Analog,1,15990,2
Mahindra,Marazzo,Mahindra Marazzo,M2 7 Str,MPV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,7,2760.0,2,0,0,1,0,1,1,0.0,Digital,Yes,1,13998,2
Mahindra,Marazzo,Mahindra Marazzo,M4 7 Str,MPV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,7,2760.0,2,0,0,1,1,1,1,0.0,Digital,Yes,1,16190,2
Mahindra,Marazzo,Mahindra Marazzo,M6 7 Str,MPV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,7,2760.0,2,1,0,1,1,1,1,0.0,Digital,Yes,1,18320,2
Mahindra,Marazzo,Mahindra Marazzo,M8 7 Str,MPV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,7,2760.0,2,1,0,1,1,1,1,0.0,Digital,"Analog, Digital",1,20558,2
Mahindra,Marazzo,Mahindra Marazzo,M2 8 Str,MPV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,8,2760.0,2,0,0,1,0,1,1,0.0,Digital,Yes,1,13998,2
Mahindra,Marazzo,Mahindra Marazzo,M4 8 Str,MPV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,8,2760.0,2,0,0,1,1,1,1,0.0,Digital,Yes,1,16303,2
Mahindra,Marazzo,Mahindra Marazzo,M6 8 Str,MPV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,8,2760.0,2,1,0,1,1,1,1,0.0,Digital,Yes,1,18433,2
Mahindra,Marazzo,Mahindra Marazzo,M8 8 Str,MPV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1497,4,17.3,119.34,300,45.0,1774.0,4585.0,1866.0,5,8,2760.0,2,1,0,1,1,1,1,0.0,Digital,"Analog, Digital",1,20671,2
Mahindra,Scorpio,Mahindra Scorpio,S3 2Wd,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2523,4,15.4,73.97,200,60.0,1930.0,4456.0,1820.0,5,9,2680.0,0,0,0,1,0,1,1,0.0,Digital,Analog,1,13999,2
Mahindra,Scorpio,Mahindra Scorpio,4Wd Getaway,SUV,Diesel,Injection,Manual,4WD,2179,4,10.22,119.34,280,80.0,1874.0,5118.0,1850.0,5,5,3040.0,0,1,1,1,1,1,1,0.0,Digital,Analog,1,17307,2
Mahindra,Scorpio,Mahindra Scorpio,2Wd Getaway,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2179,4,13.5,119.34,280,80.0,1874.0,5118.0,1850.0,5,5,3040.0,0,1,1,0,1,1,1,0.0,Digital,Analog,1,15724,2
Mahindra,Scorpio,Mahindra Scorpio,S5 2Wd,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,15.4,118.36,280,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,17080,2
Mahindra,Scorpio,Mahindra Scorpio,S7 120 2Wd,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,15.4,118.36,280,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,18620,2
Mahindra,Scorpio,Mahindra Scorpio,S7 140 2Wd,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,15.4,138.08,320,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,19049,2
Mahindra,Scorpio,Mahindra Scorpio,S11 2Wd,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,15.4,138.08,320,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,0,0,1,1,1,1,0.0,Digital,Analog,1,21561,2
Mahindra,Scorpio,Mahindra Scorpio,S11 4Wd,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,15.4,138.08,320,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,0,0,1,1,1,1,0.0,Digital,Analog,1,23282,2
Mahindra,Scorpio,Mahindra Scorpio,S9 2Wd,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,15.4,138.08,320,60.0,1995.0,4456.0,1820.0,5,9,2680.0,2,0,0,1,1,1,1,0.0,Digital,Analog,1,19931,2
Skoda,Monte Carlo,Skoda Monte Carlo,Monte Carlo 1.5 Tdi At,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,21.72,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,19958,2
Skoda,Monte Carlo,Skoda Monte Carlo,Monte Carlo 1.6 Mpi At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1598,4,14.84,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,17774,2
Skoda,Monte Carlo,Skoda Monte Carlo,Monte Carlo 1.5 Tdi Mt,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,21.13,108.5,250,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,18194,2
Skoda,Monte Carlo,Skoda Monte Carlo,Monte Carlo 1.6 Mpi Mt,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1598,4,15.41,103.56,153,55.0,1466.0,4413.0,1699.0,4,5,2552.0,2,1,0,1,1,1,1,0.0,Digital,Analog,1,15954,2
Mahindra,Xuv500,Mahindra Xuv500,G At,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),2179,4,13.85,138.08,320,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,22542,2
Mahindra,Xuv500,Mahindra Xuv500,W7,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,15.1,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1,1,0,1,0,1,0.0,Analog,Analog,0,19856,2
Mahindra,Xuv500,Mahindra Xuv500,W7 At,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,21552,2
Mahindra,Xuv500,Mahindra Xuv500,W9,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,22245,2
Mahindra,Xuv500,Mahindra Xuv500,W9 At,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,23941,2
Mahindra,Xuv500,Mahindra Xuv500,W11,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,0,1,1,1,1,0.0,Digital,Analog,1,24028,2
Mahindra,Xuv500,Mahindra Xuv500,W11 At,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,25726,2
Mahindra,Xuv500,Mahindra Xuv500,W11 (O),SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,0,1,1,1,1,0.0,Digital,Analog,1,24378,2
Mahindra,Xuv500,Mahindra Xuv500,W11 (O) At,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,26076,2
Mahindra,Xuv500,Mahindra Xuv500,G At,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),2179,4,13.85,138.08,320,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,22542,2
Mahindra,Xuv500,Mahindra Xuv500,W7,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,15.1,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1,1,0,1,0,1,0.0,Analog,Analog,0,19856,2
Mahindra,Xuv500,Mahindra Xuv500,W7 At,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,21552,2
Mahindra,Xuv500,Mahindra Xuv500,W9,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,22245,2
Mahindra,Xuv500,Mahindra Xuv500,W9 At,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,23941,2
Mahindra,Xuv500,Mahindra Xuv500,W11,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,0,1,1,1,1,0.0,Digital,Analog,1,24028,2
Mahindra,Xuv500,Mahindra Xuv500,W11 At,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,25726,2
Mahindra,Xuv500,Mahindra Xuv500,W11 (O),SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,0,1,1,1,1,0.0,Digital,Analog,1,24378,2
Mahindra,Xuv500,Mahindra Xuv500,W11 (O) At,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,26076,2
Mahindra,Xuv500,Mahindra Xuv500,W11 (O) Awd,SUV,Diesel,Injection,Manual,AWD (All Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,0,1,1,1,1,0.0,Digital,Analog,1,25934,2
Mahindra,Xuv500,Mahindra Xuv500,W11 (O) Awd At,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2179,4,16.0,152.88,330,70.0,1785.0,4585.0,1890.0,5,7,2700.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,27631,2
Mahindra,Xuv500,Mahindra Xuv500,W3,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,16.0,152.88,360,70.0,1785.0,4585.0,1890.0,5,7,2700.0,2,0,0,1,0,1,1,0.0,Digital,Analog,1,17232,2
Tata,Hexa,Tata Hexa,Xm Plus 4X2,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2179,4,17.6,153.87,400,60.0,1791.0,4788.0,1903.0,5,7,2850.0,2,1,0,1,1,1,0,0.0,Digital,Analog,1,22951,2
Tata,Hexa,Tata Hexa,Xta 4X2,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2179,4,17.6,153.87,400,60.0,1791.0,4788.0,1903.0,5,6,2850.0,6,1,0,1,1,1,1,0.0,Digital,Analog,1,26776,2
Tata,Hexa,Tata Hexa,Xe 4X2,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2179,4,17.6,147.95,320,60.0,1791.0,4788.0,1903.0,5,7,2850.0,2,1,0,1,1,1,0,0.0,Digital,Analog,1,19206,2
Tata,Hexa,Tata Hexa,Xm 4X2,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2179,4,17.6,153.87,400,60.0,1791.0,4788.0,1903.0,5,7,2850.0,2,1,0,1,1,1,0,0.0,Digital,Analog,1,21439,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Gx 7 Str,MUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1,0,0,0,1,1,0.0,Digital,Analog,1,22470,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Vx 7 Str,MUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2393,4,15.0,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1,1,1,1,1,0,0.0,Digital,Analog,1,26978,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Gx 8 Str,MUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,8,2750.0,3,1,0,0,0,1,1,0.0,Digital,Analog,1,22540,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Vx 8 Str,MUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,8,2750.0,3,1,1,1,1,1,1,0.0,Digital,Analog,1,27048,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.4 Zx 7 Str,MUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2393,4,15.1,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,29582,7
Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx At 8 Str,MUV,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),2694,4,10.83,163.73,245,55.0,1795.0,4735.0,1830.0,5,8,2750.0,7,1,0,1,1,1,1,0.0,Digital,Analog,1,22680,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx At 7 Str,MUV,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),2694,4,10.83,163.73,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,1,0,1,1,1,1,0.0,Digital,Analog,1,22610,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Zx At 7 Str,MUV,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),2393,4,10.75,161.76,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,29442,7
Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Vx 7 Str,MUV,Petrol,Injection,Manual,RWD (Rear Wheel Drive),2393,4,11.25,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1,1,1,1,1,0,0.0,Digital,Analog,1,25298,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx Mt 7 Str,MUV,Petrol,Injection,Manual,RWD (Rear Wheel Drive),2755,4,11.25,171.62,360,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,1,0,0,0,1,1,0.0,Digital,Analog,1,20902,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.7 Gx Mt 8 Str,MUV,Petrol,Injection,Manual,RWD (Rear Wheel Drive),2755,4,11.25,171.62,360,55.0,1795.0,4735.0,1830.0,5,8,2750.0,7,1,0,0,0,1,1,0.0,Digital,Analog,1,20972,2
Toyota,Innova Crysta,Toyota Innova Crysta,Touring Sport 2.4 Vx 7 Str,MUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2393,4,15.0,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1,1,1,1,1,0,0.0,Digital,Analog,1,29358,7
Toyota,Innova Crysta,Toyota Innova Crysta,Touring Sport 2.7 Vx 7 Str,MUV,Petrol,Injection,Manual,RWD (Rear Wheel Drive),2393,4,11.25,163.73,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1,1,1,1,1,1,0.0,Digital,Analog,1,26488,2
Toyota,Innova Crysta,Toyota Innova Crysta,Touring Sport 2.7 Zx At 7 Str,MUV,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),2694,4,10.75,163.73,245,55.0,1795.0,4735.0,1830.0,5,7,2750.0,7,1,1,1,1,1,1,0.0,Digital,Analog,1,30394,7
Toyota,Innova Crysta,Toyota Innova Crysta,2.4 G Plus 7 Str,MUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2393,4,15.4,147.95,343,55.0,1795.0,4735.0,1830.0,5,7,2750.0,3,1,0,0,0,1,1,0.0,Digital,Analog,1,22288,2
Toyota,Innova Crysta,Toyota Innova Crysta,2.4 G Plus 8 Str,MUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2393,4,15.1,147.95,343,55.0,1795.0,4735.0,1830.0,5,8,2750.0,3,1,0,0,0,1,1,0.0,Digital,Analog,1,22218,2
Jeep,Compass,Jeep Compass,1.4 Limited At,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,27944,2
Jeep,Compass,Jeep Compass,1.4 Sport,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,21840,2
Jeep,Compass,Jeep Compass,1.4 Limited (O) At,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1368,6,14.1,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,28770,7
Jeep,Compass,Jeep Compass,2.0 Sport,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,23254,2
Jeep,Compass,Jeep Compass,2.0 Longitude,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,25242,2
Jeep,Compass,Jeep Compass,2.0 Longitude (O),SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,26432,2
Jeep,Compass,Jeep Compass,2.0 Limited,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,27622,2
Jeep,Compass,Jeep Compass,2.0 Limited (O),SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,2,1,1,1,1,1,1,0.0,Digital,Analog,1,28308,2
Jeep,Compass,Jeep Compass,2.0 Limited 4X4,SUV,Diesel,Injection,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,30114,7
Jeep,Compass,Jeep Compass,2.0 Limited (O) 4X4,SUV,Diesel,Injection,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,30786,7
Jeep,Compass,Jeep Compass,1.4 Limited Plus At Petrol,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1368,6,16.3,159.78,250,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,30338,7
Jeep,Compass,Jeep Compass,2.0 Limited Plus 4X2 Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1956,6,17.1,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,29862,7
Jeep,Compass,Jeep Compass,2.0 Limited Plus 4X4 Diesel,SUV,Diesel,Injection,Manual,AWD (All Wheel Drive),1956,6,16.3,170.63,350,60.0,1640.0,4395.0,1818.0,5,5,2636.0,6,1,1,1,1,1,1,0.0,Digital,Analog,1,32354,7
